Code,no_car_in_household,Msoa_name,lone_parent_unemployed,families_with_3plus_kids,health_life_expectancy_at_birth,child_poverty,overcrowded_houses,self_harm_hospital_admission,AvPTAI2015,supermarket,fast_food,population_cannot_speak_english,Limiting_long-term_illness_disability,hospital_admission_associated_with_alcohol,regular_smoking_at15,non_white_ethnic_group,net weekly income,education_no qualifications,general health age 50-64,work_49hr_more,samhi_index.2011
E02000415,1551,Haringey 019,51.9,19.91465149,59.61478,23.6,29.7,32.1,356.6636052631579,0,0,10.3,15.3,116.5,3.2,41.4,765,21.2,6.313316693583908,395,-1.49436127041876
E02000416,1833,Haringey 020,52.2,17.09786277,59.22033,24.8,33.1,72.4,214.0943679245283,1,1,4.2,16.3,120.3,2.9,33.9,855,16.1,6.255012028869286,635,-1.1614070726101395
E02000417,1077,Haringey 021,31.3,14.62140992,69.571255,6.7,20.3,54.7,562.5708358974358,2,1,1.0,10.6,74.5,5.5,16.8,1310,7.7,2.8554070473876063,789,-1.1124551915669518
E02000418,627,Haringey 022,37.3,13.45609065,70.324965,5.1,10.4,53.1,694.657389380531,0,1,1.4,11.4,74.9,7,15.8,1295,9.7,3.5033581412234525,609,-1.419208486065188
E02000419,2059,Haringey 023,48.6,15.24163569,59.209085,19.4,35.1,50.3,200.26786956521727,1,0,8.5,12.8,102.2,3.4,36.1,885,15.6,5.728395061728396,616,-1.3908423940014023
E02000420,1930,Haringey 024,47.2,19.95708155,56.860875,27.5,35.5,32.3,198.449225,2,0,11.8,16.3,114.3,2.7,49.4,650,22.8,6.774410774410774,348,-1.2290226598575469
E02000421,1927,Haringey 025,51.6,18.5492228,56.338765,35.0,35.9,37.1,157.90824752475248,2,1,10.8,16.5,142.4,2.6,56.4,625,22.6,7.717734981316471,292,-1.1373724699583694
E02000422,1699,Haringey 026,44.7,22.6640159,57.06846,24.1,35.1,26.1,269.126273381295,1,0,10.1,16.1,89.7,2.6,52.0,740,23.0,6.976744186046512,362,-1.494322069253408
E02000423,1547,Haringey 027,44.9,17.56097561,58.80167,20.5,30.8,32.3,293.98063358778626,0,0,9.5,14.5,90.5,2.8,38.4,855,17.7,5.78327619615442,427,-1.7126673593151365
E02000424,1410,Haringey 028,40.1,12.47139588,63.083205,14.1,22.2,45.5,251.05717741935484,0,0,2.5,11.6,82.0,4,26.7,1115,10.5,4.875283446712018,644,-1.2165629525543815
E02000425,1081,Haringey 029,49.1,48.72611465,59.741015,8.9,30.1,40.9,300.639,1,0,11.1,11.3,123.3,3.2,34.6,840,28.8,4.2752723762239695,193,-1.4085752598364516
E02000426,1005,Haringey 030,42.7,15.53133515,69.350695,9.9,16.7,24.7,397.3503008130081,0,1,1.6,12.8,67.2,5.8,22.1,1240,9.3,3.8496240601503757,882,-1.1793573400318398
E02000427,1741,Haringey 031,46.8,11.49253731,62.609545,19.4,34.3,34.8,194.9127376311844,1,3,6.3,12.0,94.4,3,33.6,925,12.6,4.6865846514352665,560,-1.5114215750696511
E02000428,1697,Haringey 032,55.0,21.19565217,57.21419,28.3,32.6,37.2,129.49965853658537,1,0,10.8,16.3,104.4,2.7,48.6,670,23.0,6.957513544339891,323,-1.5389283533740818
E02000429,1137,Haringey 033,23.6,12.00527704,70.925885,6.8,17.9,38.5,527.2434030612245,0,0,1.1,9.7,56.6,5.8,17.3,1360,6.0,2.7781860943701306,899,-1.5876191895361835
E02000430,1600,Haringey 034,30.1,15.22346369,63.87665,9.3,23.3,24,322.622694214876,4,2,1.5,9.0,76.6,4.7,20.7,1290,7.3,2.9697624190064795,950,-1.406446168505991
E02000431,1408,Haringey 035,35.8,11.66936791,72.52807,5.5,25.3,37.4,130.50672839506174,2,0,1.1,7.8,68.9,5.9,17.1,1470,4.4,2.480477721635278,1032,-1.5811786279803688
E02000432,1702,Haringey 036,46.6,16.32,59.814005,19.0,28.1,53.9,122.72417054263566,0,2,2.8,12.4,92.5,3.3,27.5,1090,10.4,4.718891138451955,645,-1.4598144803712116
E02000433,723,Harrow 001,41.9,14.625,69.299645,9.3,11.9,53.5,383.6257857142857,2,0,3.1,20.2,79.0,2.7,39.8,915,20.2,5.609949722148717,661,-1.5885562318269395
E02000434,684,Harrow 002,47.2,18.87905605,67.01255,13.2,14.7,33.4,161.60023988439306,0,0,3.8,16.0,81.4,2.1,50.5,995,16.5,4.750733137829912,619,-1.7721177298528683
E02000435,516,Harrow 003,53.8,20.13129103,62.275335,15.2,12.8,45,320.172512605042,0,0,3.5,18.8,99.2,2.3,47.0,905,19.5,5.77711007921333,507,-1.486895342350279
E02000436,185,Harrow 004,25.0,13.74622356,73.08134,6.5,4.7,30.7,127.77420554497354,0,0,2.3,14.7,75.3,2.8,43.4,1185,13.7,3.198741478762454,507,-1.2497652370186776
E02000437,663,Harrow 005,40.3,18.47313855,67.54652,15.1,12.7,49.3,356.03899481865284,1,0,3.9,16.2,125.2,2.2,48.2,895,18.1,4.760183176669077,484,-1.27518175995347
E02000438,682,Harrow 006,47.1,17.07779886,67.09132,16.0,14.0,36.6,610.8975663716815,2,2,3.4,17.3,107.2,2.2,45.4,895,19.6,5.165579849124153,535,-1.2450811645984223
E02000439,765,Harrow 007,50.3,18.04733728,61.998065,13.5,21.0,23.4,326.6761774193548,1,0,8.2,14.2,100.3,1.9,61.9,870,22.1,4.825737265415549,442,-1.5140906264082288
E02000440,364,Harrow 008,30.7,18.11023622,68.15468,7.5,10.1,27.8,434.42172602739726,1,3,4.6,12.6,89.5,2.5,57.7,1110,15.1,3.750787980668208,611,-1.8289760895994247
E02000441,626,Harrow 009,43.4,15.49636804,65.079315,13.3,10.9,50.5,336.1262893689321,1,1,3.2,17.2,101.7,2.1,44.6,980,17.2,5.104790419161677,458,-1.5956659455280309
E02000442,504,Harrow 010,41.3,20.58570198,62.91882,8.2,21.8,21.3,376.2498011049724,1,0,9.7,12.7,93.3,1.6,74.4,925,21.9,4.21548357454629,396,-1.9436158904715053
E02000443,1093,Harrow 011,45.8,23.50659426,60.814685,18.5,24.7,39.4,327.06877637130805,1,0,7.4,15.1,137.2,1.5,63.1,795,21.3,5.0789948043685715,447,-1.2478911812266478
E02000444,504,Harrow 012,43.6,17.74332472,66.18788,9.0,18.3,N/A - not available,387.7437794117647,1,0,7.1,13.4,88.2,1.8,72.5,960,19.5,4.3478260869565215,428,-2.0179572717572856
E02000445,1229,Harrow 013,49.9,17.15893108,64.12746,19.8,24.3,43.7,247.793015037594,1,2,7.3,14.4,122.1,1.4,63.2,815,18.8,4.700812848888454,421,-1.5566540780784948
E02000447,422,Harrow 015,48.1,16.24203822,65.266575,12.7,11.9,43.1,548.1466153846154,0,0,3.7,14.7,105.6,2.5,53.3,1055,14.1,4.466817923993193,469,-1.6165348824898746
E02000448,517,Harrow 016,37.6,14.49275362,72.303115,6.1,7.9,50.3,753.1369891156463,3,4,1.5,13.9,75.0,3.6,30.3,1215,10.5,3.2546170148349987,612,-1.7780219157459007
E02000449,651,Harrow 017,45.5,16.90962099,60.61588,14.0,21.7,61.3,563.5449504132231,0,0,10.8,16.2,96.0,1.5,73.3,810,24.5,5.460582954126184,404,-1.9464208719298
E02000451,365,Harrow 019,28.4,14.0567201,68.4296,5.2,6.6,21.8,191.73218238993712,1,0,2.8,13.6,89.9,2.5,53.6,1160,12.3,3.858520900321544,439,-1.7527085287558946
E02000452,1129,Harrow 020,44.4,12.88032454,67.197735,15.9,27.8,56.3,204.98112177564488,2,4,5.0,12.1,128.5,2.1,58.5,980,12.6,3.8153846153846156,527,-0.985966082338922
E02000453,776,Harrow 021,42.1,16.93711968,68.19368,11.6,18.7,29.5,294.65387727272724,2,0,5.0,13.1,86.6,2.6,56.9,1025,12.6,3.5892716276623715,506,-1.7586415554652115
E02000454,306,Harrow 022,30.4,14.74103586,70.210295,4.5,4.4,28,385.7839246231156,0,0,1.6,11.6,77.7,2.9,42.8,1255,11.3,2.570984602344964,548,-1.703996159667785
E02000455,1290,Harrow 023,48.0,12.04690832,64.19694,12.9,23.5,50.9,284.0846650831354,2,6,4.1,13.8,104.9,1.9,59.6,985,11.9,4.521739130434783,550,-1.5328964453830058
E02000456,652,Harrow 024,46.5,15.70512821,66.047105,11.8,16.2,40.2,352.20334126984125,0,1,3.9,14.3,118.1,2.2,53.9,1020,13.2,4.16903813318156,436,-1.1040529788007982
E02000457,407,Harrow 025,31.2,18.53233831,67.691985,13.0,10.4,36.6,324.420011976048,1,1,3.7,13.8,111.4,2.2,57.3,1120,12.8,3.915042003487082,378,-1.7790702576606694
E02000459,1121,Harrow 027,46.6,17.44966443,63.951045,17.9,27.5,65.3,494.9705983606557,2,5,6.4,14.7,115.3,1.7,65.0,820,16.4,5.17807220128844,414,-1.5305640665460702
E02000460,646,Harrow 028,47.0,19.92031873,61.486405,16.2,20.4,29.3,617.9511823529411,1,0,6.1,15.4,156.2,1.4,69.0,860,19.1,5.594944512946979,228,-1.504746007204656
E02000461,529,Harrow 029,43.4,10.18766756,68.84041,6.4,13.8,25.5,397.8770625,0,1,2.5,10.6,91.3,3.2,44.1,1140,10.3,3.016815034619189,720,-1.7207169035826
E02000462,648,Harrow 030,41.8,18.97727273,65.971555,13.1,20.5,45.5,121.98460248447203,2,7,7.3,14.3,105.2,1.7,67.5,880,18.0,4.559178743961353,310,-1.4681569336283486
E02000463,639,Harrow 031,47.9,21.31280389,61.81382,15.3,18.6,56.6,477.723648,0,0,6.0,14.5,107.5,1.8,62.9,840,19.0,4.4644977440038,385,-1.244411111418124
E02000464,772,Havering 001,52.0,22.7771011,60.280595,20.7,11.1,55.9,307.6763560235294,0,0,0.5,21.9,97.2,2.2,11.0,650,37.0,6.973808772483434,290,-1.2163512270923835
E02000465,1082,Havering 002,54.7,19.98175182,59.091735,21.3,10.9,66.1,481.75418090452257,0,1,0.6,19.1,96.0,2.1,11.4,675,32.5,7.113129020052971,370,-1.5570410949178035
E02000466,713,Havering 003,49.3,17.76785714,61.265235,22.0,7.7,70.7,291.5885260654762,0,0,0.5,18.0,110.6,2.5,12.4,740,30.6,5.593551538837323,427,-0.9245310256557056
E02000467,1656,Havering 004,55.3,20.14234875,55.495565,35.2,15.4,65.7,459.8160448979592,1,0,0.9,20.7,123.0,2.1,17.0,600,35.0,7.46563931695127,390,-0.9493476378782632
E02000468,606,Havering 005,47.0,17.5204918,64.576235,16.5,5.8,50.8,457.7700929371728,1,0,0.6,18.1,89.3,2.8,11.2,770,30.4,5.308241401687216,419,-0.9423694423752456
E02000469,789,Havering 006,46.9,19.14153132,60.7439,20.6,10.1,60.7,375.12771212121214,0,1,1.3,21.6,100.6,2,17.0,675,33.7,6.459254579911561,284,-0.8064230248431119
E02000470,700,Havering 007,34.3,11.86046512,65.860605,12.5,6.6,52,287.8088892364865,1,6,0.4,18.0,79.8,3.8,9.1,840,24.5,5.131143366437485,515,-2.1123963229994134
E02000471,363,Havering 008,35.5,15.14778325,70.155765,10.5,2.3,24.8,299.3335180722892,0,0,0.4,16.5,67.6,4.7,7.6,920,26.5,4.336152503691771,443,-1.6235026047502432
E02000472,667,Havering 009,35.0,14.05975395,65.37726,10.6,5.7,52.1,582.6704631578948,0,0,0.5,16.7,79.5,4,10.8,830,25.9,4.355595264686174,483,-1.311787448582915
E02000473,612,Havering 010,34.7,14.77462437,69.11109,10.6,5.5,30.2,348.5912556053812,2,0,0.4,15.1,74.1,4.8,11.2,920,23.1,4.259549973835688,642,-2.5461089755441573
E02000474,892,Havering 011,50.6,15.34246575,65.881605,17.2,9.3,38.8,307.61432870370373,1,0,0.6,17.2,82.3,3.1,13.2,765,28.7,5.2428588646498735,428,-1.5051297838251132
E02000475,779,Havering 012,47.7,12.73584906,69.036065,11.7,5.9,48.3,520.0633834586465,1,0,0.5,14.8,80.7,4.1,11.1,925,19.3,4.007906006368727,766,-1.94104869259428
E02000476,1727,Havering 013,55.9,12.85855589,61.923995,19.7,21.9,44.4,145.14589807692306,9,0,1.6,16.5,98.5,2.5,20.6,725,22.6,5.150060024009604,590,-1.829468263065892
E02000477,538,Havering 014,29.9,15.20737327,66.430315,7.1,3.1,24.3,636.7875632183908,1,0,0.5,15.0,70.4,5.2,8.9,960,20.7,3.7980100567026853,677,-2.232275011890648
E02000478,186,Havering 015,24.1,18.4991274,68.137215,6.0,3.7,27.6,285.1228235294118,0,0,0.9,16.0,77.1,4.1,25.1,1055,23.0,3.7687145069695407,544,-2.219421179761209
E02000479,1012,Havering 016,40.1,12.20703125,64.207505,16.0,9.9,37.1,472.18093675889327,1,1,1.6,15.2,95.3,2.9,15.4,825,21.9,4.56245325355273,490,-1.9058880303638512
E02000480,998,Havering 017,43.8,15.1026393,64.593635,20.6,11.8,47.6,193.58830486593843,0,0,1.5,15.2,101.4,2.3,24.6,805,25.1,4.371641174038858,520,-2.151222343016869
E02000481,625,Havering 018,29.2,11.51776103,67.66559,10.2,3.4,32.5,198.32600031472083,0,1,0.4,19.7,67.1,4.9,4.7,880,27.1,5.213764337851929,447,-1.5484367908329757
E02000482,359,Havering 019,41.1,16.11111111,71.454975,5.1,2.0,N/A - not available,230.63350370370367,1,1,0.3,16.2,64.8,5.1,5.9,1070,17.3,4.0790712268591145,507,-1.7807397148464954
E02000483,986,Havering 020,35.4,11.83162685,66.402365,13.5,6.8,27,229.77274226804124,1,0,0.6,19.1,83.1,4.2,6.5,755,26.8,5.144141761438773,471,-2.0837399205369054
E02000484,506,Havering 021,31.5,12.79296875,67.314745,7.0,4.9,44.7,277.4294756756757,0,0,0.6,15.9,78.4,4.5,9.8,915,24.1,4.250641260534994,557,-1.5991224674363436
E02000485,708,Havering 022,33.6,13.27885598,67.557945,11.7,3.9,24.1,197.65003141361257,2,2,0.5,16.4,74.0,4.5,7.7,900,22.6,4.18552036199095,522,-1.9390116507683013
E02000486,657,Havering 023,34.3,15.59405941,65.868425,11.2,5.1,31.4,507.11984,1,0,0.7,17.1,77.5,4.5,8.9,860,25.8,4.8493150684931505,415,-1.900876815484129
E02000487,261,Havering 024,21.5,14.67268623,69.96355,3.1,1.1,18.1,55.93359345822785,1,1,0.2,15.0,64.0,5.4,3.8,1075,17.2,3.0846670108415077,632,-1.8706686146192972
E02000488,499,Havering 025,32.4,12.20379147,69.823425,7.6,3.2,17.4,514.7279625,1,0,0.5,16.2,64.9,5.1,6.8,895,24.9,3.8083703404656175,411,-1.9669379806596377
E02000489,845,Havering 026,46.4,17.25571726,62.67416,15.8,6.3,35.5,416.5941437125749,2,0,0.9,18.3,81.4,3.2,15.3,775,27.3,5.428716387620497,374,-1.8442789172767784
E02000490,770,Havering 027,38.9,16.77148847,65.704925,16.5,6.0,49.4,327.07070967741936,1,0,0.6,18.8,90.7,3.1,12.5,755,33.1,5.927439959121104,357,-1.9975622234688968
E02000491,965,Havering 028,51.6,19.82832618,60.601,25.1,9.3,55.9,362.3925358255452,0,0,1.0,18.3,96.2,2.2,18.2,695,32.1,5.98358787326191,435,-1.8773603106327348
E02000492,384,Havering 029,32.5,14.80406386,67.27209,14.6,4.4,33.2,84.29262187817258,0,0,0.4,17.7,82.9,4.6,9.1,800,31.6,5.2985433007843765,353,-2.4195334692822748
E02000493,707,Havering 030,51.7,16.21621622,61.571585,21.7,9.8,35.6,609.5560404984424,1,0,1.2,15.3,92.5,2.4,22.3,755,27.8,5.056360708534621,308,-2.00908185880986
E02000494,437,Hillingdon 001,39.5,13.22115385,68.48008,6.1,6.7,66.3,323.8736650539568,0,0,1.3,14.5,99.0,6.2,39.8,1155,13.1,4.331348132106118,669,-1.364448870697483
E02000495,932,Hillingdon 002,41.6,10.65502183,66.95937,11.1,10.4,53.6,606.2725879396985,2,0,2.0,15.8,100.6,6.9,31.4,950,15.9,4.439452289259735,731,-1.12578479951722
E02000496,493,Hillingdon 003,40.1,14.07982262,66.257105,17.5,9.2,43.1,71.07786415175097,0,0,0.7,17.6,115.4,5.4,12.5,870,23.8,5.013229355243003,524,-1.30036489305992
E02000497,596,Hillingdon 004,34.4,14.18439716,68.39254,13.7,8.3,39.5,287.9164385964912,0,0,1.3,15.1,96.5,6.7,26.9,995,16.7,3.908833254605574,599,-1.2682337554129437
E02000498,438,Hillingdon 005,29.4,14.49864499,68.879245,10.3,10.5,24.7,145.0720470851064,1,0,0.5,15.5,94.0,8.4,14.0,950,18.9,4.485049833887043,417,-1.2563791768330037
E02000499,470,Hillingdon 006,26.0,16.06382979,71.61002,7.4,4.7,30.4,729.2945707762557,2,1,1.2,14.0,81.5,8.7,23.1,1110,14.4,3.335479716677399,500,-1.3680899308607974
E02000500,501,Hillingdon 007,35.0,16.29802095,68.38087,7.1,6.8,36.2,87.08995880713128,6,5,1.1,14.1,81.8,9.5,18.3,1090,13.3,3.1837160751565765,635,-1.051066380639927
E02000501,486,Hillingdon 008,32.8,12.63636364,68.117575,9.6,5.7,39.5,544.9561313559321,0,0,0.8,13.8,88.8,9.4,18.8,1010,16.6,3.611077223374405,513,-1.098277376539719
E02000502,595,Hillingdon 009,31.7,14.98993964,67.92657,7.6,8.3,36.5,502.7638940092166,1,0,1.3,14.0,92.7,9,21.3,985,16.6,3.1948881789137378,533,-1.0896607578680229
E02000503,434,Hillingdon 010,30.3,12.48937978,67.617675,7.2,6.4,45.1,698.6501893491125,0,0,1.1,11.5,92.5,9.6,16.8,1075,15.7,3.4696261682242993,669,-1.3682918830329038
E02000504,340,Hillingdon 011,19.4,15.00547645,71.24288,5.4,3.3,17.2,410.823518918919,0,0,0.7,14.4,68.1,9.2,17.6,1110,14.8,3.0982470444353853,530,-1.545451122512984
E02000506,314,Hillingdon 013,36.7,15.78313253,70.37064,5.7,4.0,38.6,358.6083158653846,1,0,1.1,14.9,82.3,7.9,32.1,1155,15.0,3.3132126089872567,617,-1.3158618420476211
E02000507,419,Hillingdon 014,38.5,16.70973299,67.040375,9.7,9.7,34.6,206.4082830866141,0,0,1.5,12.9,89.8,7.4,31.3,1055,16.9,3.75173108397331,434,-1.5471398742845783
E02000508,931,Hillingdon 015,35.6,11.95372751,68.188885,15.3,19.1,39,418.9756381766381,0,4,2.2,12.2,84.4,6.3,35.2,870,12.4,4.291417165668663,523,-0.89497637818977
E02000509,1090,Hillingdon 016,48.2,14.66030989,63.260025,22.3,22.9,28.1,64.48638210460993,2,0,2.6,10.9,99.4,5.4,42.3,795,11.7,4.156319435367926,443,-0.8833572064882622
E02000510,664,Hillingdon 017,40.6,16.58856607,66.749635,12.5,13.5,40.2,357.3048348623853,1,0,2.0,15.1,99.4,5.8,35.7,915,18.7,4.442366144493804,514,-1.2440584166621116
E02000511,592,Hillingdon 018,42.2,17.73818745,64.07157,12.5,14.9,32.9,408.97105978260873,0,0,3.2,14.5,104.5,5.2,42.3,885,20.8,4.018381960029925,422,-1.1281995788292285
E02000512,810,Hillingdon 019,48.6,18.70503597,60.81887,19.1,20.8,68.3,518.672144654088,0,0,2.9,16.4,104.8,3.5,40.7,775,24.3,5.632745024408562,379,-0.927223995886957
E02000513,1039,Hillingdon 020,55.6,20.82191781,60.918025,22.4,26.9,44.3,401.93504950495054,1,0,5.3,13.4,108.7,3.2,56.0,765,24.3,5.018400802944129,359,-1.0973291055683891
E02000514,674,Hillingdon 021,49.8,22.10909091,62.64458,15.2,22.8,27.5,609.6421554404145,2,0,7.3,14.7,120.3,3,71.3,845,21.1,4.473496067817384,393,-1.4907071943052088
E02000515,1271,Hillingdon 022,45.6,14.68584406,60.896705,23.6,26.8,47.7,383.7140382165605,4,0,2.7,14.4,107.7,4.5,30.4,765,20.8,4.890257989988448,591,-0.7868031122608601
E02000516,575,Hillingdon 023,45.3,18.38810642,62.532415,17.9,22.3,38.4,313.71873103448274,0,1,6.0,12.7,108.4,3.5,67.1,890,17.7,4.574609705917947,365,-1.2334482469539712
E02000517,856,Hillingdon 024,48.4,21.73584906,59.351085,20.3,21.5,53.1,478.5825892857143,0,0,5.8,16.1,128.5,3.1,56.2,735,25.9,5.997666277712952,332,-0.8321618909884595
E02000518,835,Hillingdon 025,50.7,19.9663016,59.2124,23.0,15.6,52.9,420.7160904977376,0,3,2.4,16.9,120.6,3.8,32.2,765,26.9,5.748865355521937,383,-0.800655958860794
E02000519,973,Hillingdon 026,58.0,23.75102375,61.473875,20.6,23.5,53.3,690.10978817734,1,1,6.5,16.6,136.8,3,63.0,725,25.4,6.257952573742047,358,-1.3198158197363172
E02000520,1177,Hillingdon 027,53.7,21.76913425,60.18838,20.2,27.0,44.3,332.1946690031153,0,0,6.9,14.4,112.7,2.8,63.4,755,23.4,5.023491145645103,487,-1.6261827347712374
E02000521,936,Hillingdon 028,49.6,22.36929186,63.25983,21.0,25.1,46.4,340.39257575757574,2,0,3.9,14.4,108.5,3.4,48.4,815,24.6,5.068659127625201,488,-1.0716948570565636
E02000522,914,Hillingdon 029,50.4,18.00643087,65.32028,21.5,17.3,60.2,412.45574111675126,0,0,3.0,15.3,118.3,4.6,33.7,810,22.8,4.626500407877869,480,-0.7710387899390893
E02000523,707,Hillingdon 030,48.1,22.64833575,61.3021,15.1,26.7,28.1,334.79881893004114,2,0,7.2,12.9,92.8,3.1,72.2,855,19.7,4.499213424226534,367,-1.769106857735813
E02000524,590,Hillingdon 031,52.5,16.18037135,65.218835,20.7,21.4,58.2,94.53360420841685,2,0,3.7,13.7,115.6,4.2,40.0,830,21.6,4.114176367405518,505,0.0605608350210017
E02000525,955,Hillingdon 032,50.1,17.5257732,63.99728,18.8,28.6,43.8,610.3440468085106,0,2,6.2,12.6,105.7,3.3,61.6,805,20.2,4.330083881206076,384,-1.6595714146457794
E02000526,1216,Hounslow 001,41.3,16.96035242,69.9033,6.2,14.0,42.3,235.89871361502347,1,0,1.4,9.4,82.0,8.5,16.7,1370,7.6,2.5928605885190548,1264,-1.7822821710754355
E02000528,2007,Hounslow 003,53.2,16.11940299,63.452035,29.0,26.1,76.7,319.6478583815029,3,0,4.1,15.9,155.3,3.5,37.3,810,19.8,5.903989436951806,769,-1.30994625244188
E02000529,703,Hounslow 004,52.3,17.31418919,63.445405,18.8,26.2,66.4,397.6568343949045,1,0,8.4,14.9,142.3,2.5,77.4,830,18.0,5.598958333333334,355,-1.6074152199548084
E02000530,865,Hounslow 005,59.6,22.49269718,56.842315,26.9,32.6,62.3,400.32649673202616,1,1,8.5,16.2,139.4,2.4,73.1,715,25.8,6.129315389116442,227,-1.885276906505416
E02000531,1564,Hounslow 006,41.3,11.9544592,62.090005,18.8,22.0,74.6,424.86783798882686,0,0,2.6,13.0,142.8,4.6,28.3,880,15.5,4.444679054054054,829,-1.3819747274328051
E02000532,1249,Hounslow 007,43.7,16.71018277,67.919115,13.2,12.3,50.1,261.54665040650406,1,0,1.5,12.1,100.2,7.3,21.6,1155,11.4,3.880205486938463,1175,-1.5845524516674838
E02000533,1165,Hounslow 008,40.5,11.93016489,68.22096,11.1,13.9,40.2,440.8955339366516,0,0,1.5,12.0,114.2,7.3,18.7,1200,9.6,3.6878420176064712,1090,-1.7900698176808407
E02000534,567,Hounslow 009,44.4,14.82233503,69.82333,10.6,18.2,60.1,401.2667540983607,1,0,3.5,11.3,101.2,4.9,52.8,1155,11.3,3.3254452609291314,626,-1.967681148437624
E02000535,698,Hounslow 010,50.8,20.48085485,59.96971,14.9,21.7,42.3,382.6511428571429,1,1,7.5,14.9,132.4,2.7,79.9,940,16.8,5.286960267039948,390,-2.2348216395333336
E02000536,771,Hounslow 011,49.5,18.27411168,62.450025,16.4,22.6,51.7,448.731672,0,0,7.2,14.8,119.1,2.6,76.6,900,16.2,4.744803569485255,438,-1.8182715289559932
E02000537,786,Hounslow 012,33.9,12.58603736,65.321005,10.0,20.9,35.7,582.2103417721519,0,0,6.2,12.3,101.3,3.2,72.3,1090,10.5,3.7041337668369714,480,-2.0346343546163106
E02000538,729,Hounslow 013,50.7,20.5908684,62.47286,15.5,26.7,26,341.26900826446285,1,2,9.0,14.6,119.2,2.3,78.1,880,18.3,5.115207373271889,388,-2.30515723422516
E02000539,1241,Hounslow 014,45.8,17.82518926,64.55245,16.5,20.8,84.3,359.4487018181818,1,0,3.1,13.3,110.3,4.8,35.3,955,15.9,4.239354717688989,771,-1.7836779276698258
E02000540,1399,Hounslow 015,45.2,12.83185841,64.597165,13.9,25.1,82.6,220.88432903225805,0,0,5.2,13.8,127.9,3.5,54.5,880,14.3,4.244924546737596,553,-1.796023465215516
E02000541,1017,Hounslow 016,52.2,17.33944954,60.01516,20.1,28.5,81,643.8224731707317,1,1,8.3,17.2,129.3,2.7,73.8,810,19.6,6.350101511391834,370,-2.134644789282583
E02000542,1363,Hounslow 017,54.0,15.82014988,62.637135,15.9,34.5,42.6,310.6605904059041,2,0,7.3,15.2,138.0,2.5,72.6,825,17.1,5.044095504409551,368,-2.006339456747342
E02000543,1870,Hounslow 018,43.7,12.22432262,63.61094,12.5,37.9,57.6,318.4578362831858,3,2,6.5,10.6,114.1,3.2,65.8,985,12.3,3.510127016821146,617,-2.353221950221468
E02000544,526,Hounslow 019,32.2,16.10087294,65.05188,7.3,13.7,54.5,457.8138171428572,0,0,5.1,13.6,113.1,4.7,48.8,980,17.1,4.220026832540554,465,-1.6632164720126497
E02000545,1092,Hounslow 020,54.1,18.721038,61.566745,22.2,19.1,84.2,251.1411683168317,2,0,3.9,15.2,123.5,4.5,36.5,880,20.3,5.345950596042768,587,-1.353830985345272
E02000546,849,Hounslow 021,57.8,20.04405286,62.083575,15.5,28.6,52,508.20859154929576,1,0,7.0,13.0,113.7,2.7,75.5,905,16.3,4.807692307692308,391,-2.1160934371507363
E02000547,921,Hounslow 022,48.6,14.89686784,61.30902,16.0,15.6,46.5,619.826900990099,2,0,4.2,15.6,106.9,4.1,39.8,790,24.7,5.010683760683761,466,-1.6807369591027377
E02000548,975,Hounslow 023,49.6,19.3338749,62.930165,22.3,20.6,98.5,326.08821508675794,0,0,3.4,16.0,119.7,3.5,32.7,740,25.0,5.371491469455146,526,-1.446454644314667
E02000549,1003,Hounslow 024,43.2,16.53872994,63.24279,17.3,14.6,65.2,218.47740772532188,1,0,3.9,15.7,118.8,3.9,37.3,815,24.8,4.7583985273815,603,-1.2447484793585322
E02000550,1287,Hounslow 025,49.3,17.76315789,61.18849,20.5,25.4,67.3,399.0592608695652,3,0,3.0,11.7,111.8,3.5,38.6,855,22.0,4.066134768816688,478,-1.814261394024976
E02000551,1128,Hounslow 026,53.8,20.63492063,59.015985,28.0,21.6,104.2,413.4360721003134,1,0,4.4,16.0,138.7,3.5,36.2,685,26.6,5.839331321105178,376,-1.19583780006159
E02000552,655,Hounslow 027,46.6,14.08566722,65.34739,15.8,17.3,46.5,330.5703436123348,0,0,2.5,11.3,97.7,4.8,28.2,900,19.6,3.630526055816251,498,-1.810909300548488
E02000553,623,Hounslow 028,47.4,16.83277962,64.517085,18.6,12.5,82.7,399.1908011695906,1,1,2.6,14.3,116.3,4.5,26.3,850,24.5,4.829674489023468,382,-1.8886835738609569
E02000554,2712,Islington 001,56.9,15.39108495,54.657375,30.7,26.9,78,115.51982352941177,0,0,4.2,18.8,139.1,4.4,39.4,725,19.3,7.961016206745511,543,-0.3703123696741102
E02000555,2290,Islington 002,57.6,17.89375582,61.28925,27.2,23.1,56.7,277.50093,2,6,3.2,15.8,84.4,4.4,31.9,890,17.0,6.028861571352218,789,-0.4522554809351689
E02000556,2968,Islington 003,49.4,14.25837321,58.679655,25.6,31.0,37.6,164.10732217573224,3,13,4.0,16.2,120.3,4.5,33.8,855,15.6,6.986986986986987,790,-0.7364426992187456
E02000557,2537,Islington 004,54.5,14.11764706,58.87322,28.9,27.4,52.7,262.63992490118574,0,3,3.2,18.9,137.6,4.6,31.4,810,18.8,7.599801636498885,644,-0.4326623001243391
